"X0";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11"
8.0103979204159170e-01;6.1867626474705062e-01;4.7020595880823834e-01;4.6700659868026395e-01;4.6700659868026395e-01;5.4429114177164561e-01;4.6330733853229350e-01;5.2709458108378326e-01;4.6360727854429112e-01;4.6600679864027195e-01;4.8900219956008795e-01;3.7402519496100778e-01
4.0041991601679661e-01;7.9384123175364929e-01;6.8266346730653871e-01;7.1145770845830836e-01;7.2555488902219556e-01;2.7904419116176765e-01;7.1965606878624278e-01;3.8652269546090778e-01;4.4141171765646869e-01;7.2555488902219556e-01;9.3201359728054389e-01;8.4663067386522695e-01
5.3329334133173367e-01;9.5830833833233353e-01;2.3175364927014597e-01;2.2765446910617876e-01;2.2925414917016596e-01;7.6884623075384917e-01;2.3095380923815237e-01;7.6514697060587877e-01;8.0443911217756447e-01;2.2835432913417317e-01;7.1795640871825628e-01;1.8076384723055389e-01
8.0763847230553887e-01;2.4455108978204357e-01;1.2937412517496499e-01;1.4687062587482502e-01;1.4057188562287543e-01;8.6122775444911015e-01;1.4027194561087783e-01;8.0573885222955410e-01;8.6962607478504295e-01;1.4117176564687062e-01;9.1181763647270542e-02;4.0271945610877824e-01
1.3047390521895622e-01;9.6330733853229356e-01;7.3955208958208352e-01;7.0565886822635471e-01;7.0625874825034995e-01;2.8214357128574286e-01;7.2095580883823229e-01;3.0233953209358128e-01;2.8814237152569483e-01;7.0335932813437307e-01;6.3047390521895619e-01;5.6908618276344725e-01
2.0915816836632672e-01;7.6354729054189163e-01;7.0575884823035395e-01;6.7776444711057782e-01;6.8656268746250748e-01;3.2743451309738053e-01;6.7266546690661866e-01;2.8824235152969407e-01;3.1033793241351726e-01;6.8586282743451310e-01;7.5444911017796434e-01;3.2293541291741654e-02
3.0773845230953806e-01;6.0107978404319129e-01;9.6660667866426708e-01;9.6740651869626071e-01;9.6890621875624872e-01;3.0493901219756047e-02;9.6980603879224148e-01;2.4395120975804839e-02;4.7490501899620077e-02;9.6870625874825034e-01;3.0943811237752450e-01;1.2557488502299541e-01
4.2131573685262946e-01;7.3555288942211550e-01;5.2319536092781438e-01;5.5248950209958003e-01;5.5348930213957204e-01;4.4011197760447907e-01;5.4979004199160164e-01;4.2291541691661666e-01;4.7150569886022792e-01;5.5058988202359527e-01;6.0467906418716255e-01;1.2857428514297140e-01
7.6704659068186365e-01;2.7084583083383323e-01;1.6066786642671466e-01;1.6006798640271944e-01;1.5766846630673864e-01;8.4823035392921409e-01;1.5226954609078183e-01;8.4923015396920609e-01;8.2143571285742845e-01;1.5686862627474504e-01;4.2831433713257344e-01;7.2105578884223154e-01
5.7588482303539287e-02;1.1937612477504499e-01;3.2823435312937410e-01;3.2253549290141970e-01;3.3403319336132770e-01;6.7866426714657069e-01;3.1883623275344930e-01;6.7146570685862828e-01;6.3917216556688661e-01;3.3253349330133974e-01;3.6922615476904619e-01;8.3173365326934612e-01
7.2545490901819631e-01;7.8104379124175161e-01;4.3081383723255345e-01;3.9002199560087980e-01;3.8872225554889023e-01;5.9268146370725849e-01;4.0941811637672465e-01;7.4535092981403717e-01;6.3767246550689860e-01;3.8912217556488699e-01;9.9160167966406720e-01;8.9882023595280935e-01
9.9760047990401912e-01;5.8858228354329134e-01;7.0115976804639069e-01;6.9176164767046588e-01;6.9616076784643066e-01;3.0733853229354130e-01;6.9046190761847626e-01;2.8804239152169564e-01;3.2073585282943412e-01;6.9836032793441305e-01;1.0867826434713057e-01;7.4765046990601880e-01
3.0493901219756047e-02;3.9672065586882621e-01;1.5956808638272346e-01;1.7796440711857628e-01;1.7036592681463705e-01;8.3253349330133974e-01;1.6446710657868427e-01;8.3493301339732051e-01;8.5102979404119172e-01;1.7006598680263946e-01;6.1087782443511296e-01;3.5072985402919415e-01
4.3341331733653266e-01;6.5906818636272746e-01;7.3485302939412120e-02;6.3787242551489695e-02;6.9386122775444911e-02;9.2891421715656863e-01;7.0485902819436105e-02;9.2431513697260548e-01;9.3731253749250143e-01;6.8986202759448112e-02;5.7608478304339128e-01;2.9954009198160364e-01
7.1105778844231149e-01;6.5086982603479296e-02;6.0977804439112171e-01;6.2597480503899217e-01;6.2107578484303139e-01;3.6782643471305737e-01;6.3477304539092183e-01;2.9884023195360926e-01;2.7064587082583480e-01;6.2187562487502501e-01;1.5346930613877224e-01;3.9862027594481103e-01
9.2511497700459899e-01;9.5720855828834228e-01;7.9374125174965005e-01;7.8774245150969802e-01;7.8714257148570288e-01;2.2125574885022994e-01;7.7444511097780444e-01;2.6794641071785641e-01;3.0123975204959008e-01;7.8464307138572287e-01;8.0923815236952601e-01;5.9428114377124575e-01
1.2497500499900019e-02;3.1903619276144768e-01;5.6068786242751445e-01;5.6118776244751045e-01;5.5608878224355129e-01;4.5090981803639268e-01;5.4519096180763849e-01;5.0609878024395116e-01;4.1101779644071185e-01;5.5488902219556091e-01;6.7936412717456507e-01;7.7904419116176760e-01
5.5158968206358727e-01;3.9642071585682864e-01;5.0189962007598476e-01;4.8640271945610875e-01;4.9490101979604079e-01;5.0569886022795441e-01;4.8530293941211755e-01;5.6898620275944811e-01;4.7480503899220156e-01;4.9380123975204959e-01;8.6992601479704057e-01;5.0469906018796240e-01
8.6142771445710853e-01;6.0557888422315531e-01;5.7338532293541289e-01;6.0477904419116180e-01;6.1207758448310334e-01;3.8092381523695257e-01;6.2057588482303538e-01;3.1133773245350926e-01;4.1781643671265745e-01;6.0987802439512095e-01;1.9466106778644271e-01;2.6834633073385322e-01
2.0235952809438112e-01;4.0371925614877024e-01;9.4951009798040387e-01;9.4131173765246945e-01;9.4381123775244946e-01;5.2189562087582485e-02;9.4871025794841024e-01;2.9094181163767247e-02;3.8492301539692061e-02;9.4411117776444708e-01;3.0193961207758446e-01;2.6994601079784043e-03
3.6512697460507898e-01;1.1667666466706658e-01;8.8562287542491502e-01;8.7722455508898212e-01;8.7602479504099173e-01;1.1537692461507698e-01;8.8182363527294538e-01;6.6186762647470504e-02;1.0337932413517296e-01;8.7552489502099573e-01;1.4947010597880422e-01;1.4797040591881623e-02
5.9178164367126573e-01;8.0353929214157160e-01;5.5988802239552082e-01;5.5538892221555691e-01;5.5818836232753444e-01;4.5050989802039593e-01;5.4169166166766647e-01;4.7880423915216958e-01;4.5390921815636870e-01;5.5858828234353131e-01;5.9298140371925612e-01;5.7288542291541689e-01
7.5654869026194760e-01;5.9428114377124575e-01;6.8776244751049787e-01;6.7856428714257144e-01;6.6976604679064189e-01;3.1673665266946610e-01;6.9196160767846426e-01;3.0473905218956210e-01;3.5602879424115175e-01;6.7056588682263540e-01;7.1935612877424515e-01;1.0777844431113777e-01
6.9676064787042591e-01;4.4791041791641673e-01;3.2183563287342531e-01;3.1933613277344530e-01;3.1683663267346529e-01;6.7676464707058581e-01;3.1833633273345330e-01;6.2737452509498093e-01;7.0365926814637070e-01;3.1533693261347728e-01;3.2653469306138772e-01;1.5316936612677465e-01
8.2003599280143968e-01;9.7580483903219356e-02;7.9924015196960607e-01;7.9834033193361320e-01;8.0373925214957009e-01;1.9956008798240352e-01;8.0663867226554686e-01;2.0355928814237151e-01;2.0155968806238753e-01;8.0363927214557085e-01;5.5398920215956804e-01;5.2079584083183361e-01
7.8124375124974998e-01;7.3015396920615872e-01;2.9104179164167165e-01;2.7864427114577084e-01;2.8534293141371725e-01;7.2225554889022192e-01;2.8334333133373324e-01;6.4797040591881616e-01;6.8106378724255145e-01;2.8644271145770844e-01;2.6694661067786441e-02;8.2123575284943007e-01
6.2107578484303139e-01;5.2379524095180963e-01;8.2853429314137172e-01;8.4113177364527092e-01;8.4303139372125568e-01;1.5446910617876425e-01;8.4553089382123570e-01;1.8276344731053790e-01;1.6956608678264345e-01;8.4263147370525893e-01;5.4499100179964000e-01;7.5614877024595073e-01
8.4703059388122370e-01;4.3451309738052390e-01;3.9892021595680865e-02;4.1091781643671263e-02;4.1291741651669663e-02;9.6090781843631268e-01;4.0491901619676064e-02;9.5040991801639674e-01;9.3261347730453903e-01;4.1591681663667265e-02;2.0555888822235552e-01;6.6996600679864027e-01
7.9144171165766841e-01;2.9114177164567084e-01;1.6576684663067387e-01;1.5926814637072584e-01;1.5656868626274745e-01;8.4533093381323732e-01;1.5466906618676265e-01;8.9742051589682059e-01;8.8272345530893814e-01;1.5626874625074985e-01;9.5860827834433104e-01;5.6798640271945611e-01
7.7504499100179958e-01;2.8234353129374123e-01;1.0557888422315537e-01;9.9080183963207349e-02;1.0237952409518096e-01;8.9022195560887818e-01;1.1097780443911218e-01;8.9012197560487893e-01;9.0771845630873826e-01;1.0227954409118176e-01;7.1975604879024191e-01;2.5934813037392518e-01
4.9440111977604478e-01;2.9194161167766446e-02;3.3453309338132370e-01;3.5692861427714456e-01;3.5362927414517098e-01;6.4227154569086176e-01;3.5572885422915418e-01;5.7658468306338728e-01;6.4547090581883626e-01;3.5482903419316136e-01;2.2195560887822435e-01;2.8354329134173162e-01
3.3503299340131970e-01;7.0925814837032586e-01;9.8070385922815428e-01;9.8020395920815828e-01;9.7940411917616477e-01;1.9996000799840031e-02;9.7990401919616077e-01;1.5796840631873626e-02;1.9296140771845629e-02;9.7950409918016390e-01;6.5846830633873221e-01;5.4989002199560084e-03
8.9232153569286143e-01;5.0729854029194155e-01;4.7870425914817033e-01;4.9240151969606077e-01;5.1159768046390719e-01;4.8270345930813835e-01;5.2639472105578877e-01;4.1301739652069586e-01;5.1309738052389520e-01;5.1289742051589682e-01;9.7880423915216952e-02;5.1429714057188558e-01
3.5622875424915018e-01;1.9106178764247150e-01;3.4923015396920615e-01;3.7732453509298142e-01;3.7342531493701259e-01;6.3397320535892820e-01;3.6802639472105575e-01;7.2325534893021393e-01;7.0325934813037394e-01;3.7342531493701259e-01;7.9964007198560283e-01;9.2791441711657663e-01
7.2175564887022592e-01;5.1189762047590480e-02;1.8356328734253149e-01;1.7716456708658268e-01;1.7876424715056988e-01;8.1983603279344130e-01;1.7976404719056188e-01;8.5852829434113176e-01;7.6544691061787640e-01;1.7996400719856029e-01;8.5012997400519896e-01;6.7216556688662266e-01
2.4315136972605478e-01;7.0585882823435309e-01;4.3161367726454708e-01;3.9972005598880223e-01;3.9612077584483102e-01;5.9928014397120577e-01;4.0161967606478705e-01;6.1097780443911220e-01;6.4207158568286338e-01;3.9522095580883820e-01;3.0623875224955011e-01;9.0061987602479499e-01
2.4065186962607477e-01;3.3423315336932613e-01;2.4695060987802439e-01;2.5114977004599082e-01;2.5064987002599481e-01;7.6604679064187164e-01;2.3615276944611077e-01;7.8164367126574685e-01;7.4405118976204754e-01;2.5024995000999800e-01;9.3411317736452704e-01;5.2589482103579284e-02
8.8212357528494301e-01;1.6596680663867225e-01;7.9764047190561882e-01;7.8914217156568678e-01;7.8404319136172762e-01;2.0545890821835633e-01;7.9694061187762444e-01;1.7636472705458908e-01;2.7674465106978602e-01;7.8454309138172362e-01;1.7236552689462106e-01;6.6086782643471298e-01
9.9930013997200551e-01;2.6514697060587883e-01;1.1407718456308738e-01;1.1457708458308338e-01;1.1667666466706658e-01;8.8022395520895813e-01;1.2107578484303139e-01;8.6122775444911015e-01;8.8442311537692453e-01;1.1697660467906418e-01;4.1521695660867824e-01;4.6710657868426314e-01
8.2923415316936611e-01;9.8020395920815828e-01;6.6116776644671060e-01;6.3907218556288736e-01;6.4137172565486900e-01;3.5312937412517498e-01;6.4477104579084177e-01;3.1793641271745648e-01;3.7142571485702858e-01;6.4037192561487699e-01;3.7992401519696059e-02;8.9692061587682459e-01
5.8878224355128972e-01;3.6302739452109578e-01;1.0677864427114576e-01;9.6280743851229755e-02;9.3281343731253741e-02;9.0881823635272940e-01;8.8582283543291340e-02;8.6812637472505494e-01;8.9592081583683258e-01;9.3881223755248946e-02;2.1195760847830432e-02;6.7706458708258344e-01
3.0123975204959008e-01;2.7614477104579083e-01;4.0811837632473502e-01;3.8322335532893420e-01;3.9292141571685663e-01;6.1277744451109772e-01;3.9752049590081984e-01;6.6336732653469299e-01;5.6698660267946410e-01;3.9502099580083982e-01;9.1321735652869418e-01;4.6730653869226152e-01
9.8880223955208957e-01;2.4465106978604279e-01;6.3187362527494495e-01;6.1247750449910021e-01;6.0707858428314332e-01;3.8332333533293339e-01;6.1247750449910021e-01;4.3341331733653266e-01;4.2271545690861828e-01;6.0547890421915618e-01;7.9004199160167965e-01;6.1897620475904813e-01
7.5804839032193561e-01;4.0531893621275744e-01;2.3415316936612676e-01;2.4385122975404919e-01;2.3735252949410118e-01;7.6854629074185155e-01;2.3075384923015396e-01;7.3585282943411312e-01;7.1195760847830436e-01;2.3495300939812036e-01;4.3671265746850629e-01;2.7294541091781643e-01
2.7804439112177565e-01;7.5514897020595873e-01;9.3321335732853428e-01;9.4071185762847431e-01;9.3961207758448306e-01;6.3387322535492896e-02;9.3241351729654065e-01;8.5982803439312139e-02;6.5586882623475298e-02;9.3971205758848231e-01;8.3653269346130765e-01;3.3813237352529490e-01
8.1983603279344130e-01;7.2295540891821630e-01;1.9806038792241551e-01;2.2435512897420515e-01;2.1925614877024593e-01;7.8344331133773237e-01;2.1425714857028594e-01;6.7416516696660667e-01;7.1375724855028988e-01;2.1765646870625874e-01;1.0387922415516897e-01;5.4289142171565684e-02
2.9854029194161169e-01;6.8236352729454108e-01;9.1961607678464308e-01;9.1651669666066782e-01;9.1241751649670066e-01;8.7682463507298539e-02;9.1081783643271341e-01;6.2187562487502498e-02;7.9184163167366525e-02;9.1351729654069180e-01;2.4125174965006999e-01;1.4477104579084182e-01
2.0145970805838831e-01;5.8598280343931208e-01;3.9392121575684863e-01;3.8542291541691659e-01;3.8492301539692059e-01;6.1447710457908411e-01;3.9322135572885419e-01;6.7446510697860429e-01;6.6216756648670261e-01;3.8682263547290541e-01;8.3473305338932213e-01;6.1637672465506899e-01
1.3217356528694260e-01;5.8088382323535293e-01;8.8402319536092777e-01;8.8982203559288142e-01;8.8742251549690054e-01;1.0877824435112977e-01;8.9162167566486694e-01;1.1277744451109778e-01;9.3781243751249743e-02;8.8732253549290141e-01;4.3231353729254146e-01;6.4737052589482103e-01
7.3645270945810837e-01;9.2081583683263343e-02;6.1727654469106175e-01;6.0747850429914019e-01;5.9968006398720253e-01;3.9202159568086381e-01;6.0787842431513694e-01;4.4671065786842629e-01;3.5052989402119572e-01;6.0047990401919615e-01;8.8132373525294938e-01;4.4531093781243747e-01
1.7356528694261147e-01;4.4961007798440311e-01;4.2481503699260148e-01;4.4891021795640867e-01;4.5660867826434709e-01;5.5728854229154168e-01;4.4651069786042791e-01;5.9798040391921614e-01;5.8818236352729447e-01;4.5480903819236151e-01;8.0373925214957009e-01;4.9790041991601680e-01
1.2127574485102979e-01;9.1201759648070380e-01;4.6600679864027195e-01;4.5920815836832629e-01;4.6280743851229750e-01;5.3819236152769445e-01;4.5880823835232953e-01;4.8630273945210956e-01;5.9198160367926411e-01;4.6340731853629274e-01;3.7052589482103576e-01;1.1617676464707058e-01
5.4369126174765048e-01;1.2547490501899619e-01;6.4227154569086176e-01;6.3307338532293533e-01;6.3497300539892021e-01;3.4973005398920215e-01;6.4587082583483302e-01;3.7242551489702058e-01;3.7462507498500297e-01;6.3447310537892421e-01;4.9590081983603279e-01;6.8656268746250748e-01
2.9664067186562687e-01;5.1759648070385922e-01;2.2375524895020996e-01;2.0225954809038191e-01;2.1145770845830833e-01;7.9524095180963805e-01;2.0625874825034993e-01;7.9574085182963405e-01;7.7764447110577883e-01;2.1055788842231554e-01;7.5344931013797234e-01;1.7686462707458508e-01
1.5696860627874423e-01;7.2185562887422516e-01;4.7570485902819432e-01;4.7220555888822235e-01;4.9180163967206558e-01;5.1419716056788645e-01;4.8180363927214553e-01;5.7178564287142575e-01;4.9120175964807039e-01;4.9360127974405116e-01;7.1725654869026190e-01;6.6786642671465701e-01
1.6576684663067387e-01;5.9658068386322738e-01;1.2667466506698660e-01;1.2517496500699860e-01;1.2497500499900019e-01;8.8352329534093177e-01;1.1507698460307939e-01;8.7022595480903819e-01;8.4373125374925007e-01;1.2467506498700259e-01;5.4349130173965210e-01;4.4001199760047988e-01
8.5282943411317730e-02;6.0167966406718654e-01;2.9324135172965404e-01;2.9304139172165566e-01;2.9644071185762844e-01;6.9536092781443704e-01;3.0593881223755248e-01;7.4345130973805240e-01;7.2335532893421317e-01;2.9664067186562687e-01;6.7836432713457306e-01;8.3413317336532689e-01
2.3665266946610677e-01;8.4303139372125568e-01;8.6152769446110777e-01;8.6512697460507892e-01;8.6692661467706456e-01;1.3447310537892421e-01;8.6382723455308930e-01;1.3717256548690263e-01;1.3417316536692661e-01;8.6592681463707255e-01;5.9708058388322338e-01;3.4493101379724056e-01
6.8816236752649462e-01;2.9584083183363324e-01;6.8836232753449311e-01;6.9746050789842029e-01;6.8996200759848025e-01;3.2293541291741651e-01;6.7816436712657469e-01;3.3083383323335330e-01;3.1493701259748047e-01;6.8956208758248350e-01;5.9878024395120977e-01;3.9202159568086381e-01
7.7374525094981006e-01;8.5522895420915812e-01;8.4373125374925007e-01;8.5572885422915412e-01;8.5832833433313338e-01;1.4277144571085781e-01;8.5662867426514688e-01;2.1645670865826833e-01;3.3123375324935012e-01;8.6092781443711253e-01;8.0883823235352925e-01;9.3741251749650067e-01
3.3223355328934212e-01;9.1971605678864221e-01;2.7584483103379320e-01;2.8324335132973405e-01;2.8804239152169564e-01;7.1025794841031786e-01;2.8144371125774842e-01;7.0975804839032186e-01;6.7016596680663865e-01;2.8824235152969407e-01;4.3161367726454708e-01;6.6066786642671460e-01
9.7140571885622873e-01;2.1925614877024593e-01;7.4115176964607077e-01;7.3435312937412511e-01;7.3575284943011399e-01;2.6614677064587083e-01;7.3375324935012998e-01;2.2405518896220755e-01;2.1915616876624675e-01;7.3745250949810037e-01;4.5600879824035190e-01;1.0377924415116976e-01
9.9900019996000800e-01;4.6160767846430711e-01;3.0383923215356928e-01;2.8734253149370126e-01;2.7664467106578683e-01;7.1845630873825228e-01;2.8034393121375722e-01;7.0615876824635071e-01;6.9076184763047388e-01;2.7464507098580282e-01;2.6294741051789638e-01;6.2607478504299141e-01
3.4253149370125974e-01;3.7212557488502296e-01;2.6574685062987402e-01;2.6564687062587483e-01;2.6294741051789638e-01;7.3965206958608276e-01;2.6444711057788439e-01;7.3205358928214359e-01;7.3635272945410912e-01;2.6214757048590281e-01;6.5146970605878818e-01;2.4725054989002199e-01
1.3827234553089382e-01;8.8592281543691254e-01;7.8784243151369726e-01;7.7994401119776047e-01;7.8364327134573086e-01;2.0365926814637073e-01;8.0173965206958608e-01;2.6564687062587483e-01;2.4125174965006999e-01;7.8474305138972200e-01;8.3073385322935411e-01;6.7276544691061790e-01
8.3393321335732851e-01;6.9686062787442504e-01;5.5188962207558485e-02;5.4489102179564083e-02;5.5088982203559289e-02;9.4241151769646070e-01;5.8988202359528091e-02;9.2981403719256150e-01;9.3551289742051591e-01;5.5688862227554488e-02;2.7134573085382924e-01;5.7928414317136567e-01
7.9894021195760845e-01;3.3223355328934212e-01;7.8634273145370925e-01;8.0913817236552688e-01;8.0423915216956610e-01;1.9206158768246351e-01;8.0503899220155961e-01;1.8406318736252750e-01;1.8846230753849230e-01;8.0233953209358122e-01;3.5312937412517498e-01;4.2581483703259349e-01
5.9148170365926811e-01;5.2789442111577678e-01;9.0301939612077586e-01;9.0571885622875425e-01;9.0541891621675663e-01;1.0637872425514897e-01;8.9282143571285744e-01;7.5884823035392915e-02;1.1097780443911218e-01;9.0481903619276138e-01;7.2485502899420115e-02;4.8110377924415115e-01
6.0797840431913619e-01;6.3557288542291535e-01;8.4143171365726854e-01;8.0593881223755248e-01;8.0413917216556685e-01;1.9256148770245951e-01;8.0623875224955011e-01;2.1185762847430514e-01;1.4277144571085781e-01;8.0413917216556685e-01;9.1691661667666469e-01;8.3683263347330533e-02
7.8884223155368929e-02;8.5472905418916212e-01;8.5752849430113975e-01;8.5292941411717649e-01;8.5502899420115974e-01;1.4417116576684663e-01;8.5142971405718848e-01;1.6666666666666666e-01;1.0347930413917217e-01;8.5512897420515899e-01;4.6660667866426714e-01;8.5722855428914213e-01
4.1301739652069586e-01;7.1785642871425706e-02;7.7134573085382918e-01;7.7154569086182756e-01;7.6204759048190363e-01;2.2765446910617876e-01;7.7054589082183556e-01;1.7976404719056188e-01;2.1975604879024194e-01;7.6224755048990200e-01;4.6960607878424315e-01;5.7588482303539287e-02
7.2965406918616271e-01;9.6070785842831430e-01;9.1261747650469904e-01;9.0701859628074377e-01;9.0391921615676862e-01;1.0397920415916816e-01;8.9432113577284544e-01;2.1705658868226355e-01;9.1981603679264140e-02;9.0511897620475901e-01;9.9130173965206958e-01;9.2201559688062384e-01
6.7316536692661466e-01;3.8792241551689660e-01;4.5230953809238150e-01;4.3211357728454308e-01;4.3281343731253746e-01;5.5818836232753444e-01;4.4101179764047188e-01;4.9600079984003198e-01;5.2529494101179763e-01;4.3351329734053190e-01;5.6488702259548086e-02;7.5774845030993798e-01
6.8136372725454908e-01;1.8936212757448509e-01;9.5990801839632067e-01;9.5390921815636864e-01;9.5270945810837826e-01;4.8390321935612879e-02;9.5070985802839425e-01;3.7492501499700057e-02;5.4889022195560883e-02;9.5210957808438312e-01;6.0007998400319928e-01;2.3495300939812037e-02
9.4811037792441510e-01;3.3513297340531895e-01;2.5274945010997801e-01;2.3995200959808038e-01;2.4265146970605878e-01;7.4625074985002993e-01;2.4945010997800440e-01;8.0143971205758846e-01;7.3205358928214359e-01;2.4315136972605478e-01;7.2745450909818032e-01;9.2071585682863422e-01
9.2291541691661660e-01;7.3855228954209151e-01;5.9128174365126973e-01;5.8428314337132570e-01;5.9738052389522089e-01;4.0661867626474701e-01;5.9098180363927211e-01;3.5192961407718454e-01;4.5060987802439512e-01;5.9668066386722651e-01;3.6692661467706458e-02;8.1193761247750451e-01
9.7020595880823834e-01;4.5530893821235752e-01;1.5136972605478904e-01;1.3567286542691462e-01;1.3657268546290741e-01;8.6202759448110378e-01;1.3547290541891621e-01;8.7472505498900222e-01;8.7992401519696062e-01;1.3537292541491702e-01;8.0833833233353325e-01;2.2675464907018594e-01
5.2729454109178164e-01;4.1101779644071185e-01;4.6660667866426714e-01;4.6750649870025995e-01;4.6950609878024391e-01;5.3359328134373119e-01;4.6440711857628475e-01;4.6390721855628875e-01;5.0499900019996002e-01;4.6930613877224553e-01;2.3325334933013397e-01;1.0307938412317535e-01
7.7394521095780844e-01;1.4087182563487302e-01;3.5122975404919016e-01;3.7382523495300940e-01;3.7732453509298142e-01;6.3027394521095781e-01;3.6262747450509897e-01;6.6086782643471298e-01;6.5306938612277543e-01;3.8032393521295738e-01;6.9426114777044590e-01;5.8698260347930409e-01
6.2947410517896418e-01;7.9144171165766841e-01;5.7468506298740252e-01;5.5418916216756642e-01;5.5748850229954006e-01;4.5400919816036789e-01;5.4849030193961201e-01;4.0051989602079585e-01;4.3231353729254146e-01;5.5588882223555292e-01;3.6762647470505899e-01;1.5646870625874826e-01
5.9568086382723451e-01;4.6840631873625271e-01;8.8512297540491902e-01;8.7302539492101572e-01;8.7382523495300934e-01;1.2577484503099379e-01;8.7632473505298936e-01;1.0747850429914017e-01;1.3167366526694660e-01;8.7292541491701658e-01;5.4749050189962001e-01;1.2587482503499300e-01
5.1479704059188158e-01;5.5008998200359926e-01;6.7686462707458511e-02;6.8486302739452110e-02;6.4087182563487305e-02;9.3411317736452704e-01;6.5986802639472097e-02;8.6652669466106780e-01;8.9432113577284544e-01;6.5186962607478499e-02;3.6592681463707255e-01;9.9980003999200156e-05
1.7296540691861628e-01;5.3499300139972006e-01;2.7684463107378521e-01;2.7684463107378521e-01;2.7454509098180363e-01;7.1795640871825628e-01;2.7854429114177165e-01;7.1245750849830036e-01;7.8104379124175161e-01;2.7124575084983005e-01;1.7206558688262347e-01;9.0641871625674864e-01
4.0321935612877424e-01;4.1041791641671665e-01;9.6060787842431505e-01;9.5930813837232554e-01;9.5890821835632867e-01;3.9892021595680865e-02;9.6040791841631667e-01;3.3493301339732051e-02;5.2589482103579284e-02;9.5830833833233353e-01;4.9580083983203360e-01;1.4577084583083383e-01
7.2105578884223154e-01;6.7096580683863227e-01;2.9674065186962606e-01;3.0693861227754449e-01;3.0913817236552688e-01;6.8516296740651872e-01;3.1323735252949408e-01;6.5916816636672659e-01;7.3735252949410113e-01;3.0733853229354130e-01;9.3381323735252944e-02;9.2411517696460699e-01
4.4611077784443109e-01;7.2725454909018195e-01;4.1361727654469105e-01;4.0931813637272546e-01;3.9882023595280941e-01;5.9388122375524888e-01;4.0311937612477505e-01;5.0099980003999200e-01;5.8628274345130971e-01;4.0081983603279342e-01;2.2775444911017795e-01;1.4777044591081784e-01
7.1125774845030987e-01;4.0321935612877424e-01;4.2921415716856626e-01;4.1621675664867025e-01;4.2291541691661666e-01;5.7248550289942013e-01;4.1991601679664065e-01;5.6278744251149770e-01;5.9888022395520890e-01;4.2201559688062384e-01;3.5642871425714856e-01;4.9420115976804635e-01
2.9594081183763249e-01;6.7796440711857631e-01;1.9246150769846029e-01;1.8136372725454908e-01;1.8566286742651469e-01;8.0683863227354524e-01;1.9116176764647069e-01;7.9284143171365729e-01;7.9674065186962606e-01;1.8686262747450511e-01;3.0803839232153568e-01;5.6648670265946810e-01
7.9654069186162768e-01;1.5546890621875625e-01;9.4831033793241348e-01;9.4901019796040786e-01;9.4801039792041586e-01;5.3589282143571282e-02;9.4601079784043185e-01;5.8788242351529692e-02;3.3593281343731254e-02;9.4831033793241348e-01;5.2609478104379126e-01;6.5536892621475706e-01
8.1383723255348928e-02;8.2673465306938609e-01;8.6672665466906618e-01;8.6662667466506693e-01;8.7132573485302933e-01;1.2687462507498501e-01;8.7672465506898611e-01;1.2127574485102979e-01;1.8576284743051388e-01;8.7242551489702058e-01;4.3031393721255745e-01;5.1499700059987996e-01
2.4425114977004597e-01;9.9910017996400713e-01;8.0893821235752850e-01;8.0563887222555486e-01;8.0843831233753249e-01;1.9416116776644671e-01;8.0713857228554287e-01;1.9536092781443712e-01;2.2085582883423313e-01;8.0613877224555086e-01;1.6346730653869226e-01;9.7040591881623672e-01
5.7278544291141764e-01;1.0867826434713057e-01;1.0767846430713857e-01;1.2417516496700659e-01;1.3257348530293941e-01;8.7442511497700459e-01;1.2057588482303538e-01;8.9702059588082383e-01;8.4723055388922208e-01;1.3037392521495700e-01;7.6964607078584280e-01;7.2285542891421717e-01
9.2521495700859824e-01;4.1091781643671266e-01;3.2853429314137172e-01;3.3293341331733650e-01;3.1893621275744849e-01;6.8546290741851623e-01;3.1533693261347728e-01;7.5764847030593874e-01;7.1315736852629474e-01;3.2083583283343331e-01;9.2671465706858625e-01;4.4481103779244152e-01
6.0017996400719853e-01;6.5346930613877219e-01;6.4547090581883626e-01;6.7636472705458905e-01;6.7296540691861628e-01;3.1853629274145168e-01;6.8386322735452909e-01;2.4695060987802439e-01;4.4901019796040792e-01;6.7156568686262741e-01;2.1095780843831233e-01;1.1357728454309138e-01
2.1055788842231554e-01;2.9414117176564686e-01;1.9016196760647869e-01;2.0255948810237950e-01;2.0305938812237551e-01;8.0073985202959408e-01;1.9536092781443712e-01;8.1103779244151164e-01;7.9404119176164767e-01;2.0335932813437313e-01;6.3367326534693058e-01;4.9510097980403917e-01
7.8514297140571887e-01;2.3795240951809637e-01;3.4863027394521096e-01;3.5512897420515893e-01;3.6272745450909816e-01;6.3167366526694657e-01;3.7022595480903819e-01;6.2087582483503301e-01;6.1457708458308336e-01;3.5942811437712457e-01;6.2867426514697056e-01;3.0853829234153168e-01
